StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2021/04/30 02:30:08.168622,0.608722,tcp,80.251.48.139,49190,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:30:08.468680,0.146292,tcp,109.234.153.131,42607,   ->,159.65.26.180,1014,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:10.461574,0.057018,tcp,109.234.153.131,42607,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:19.846990,0.092975,tcp,45.79.136.161,48365,   ->,159.65.26.180,2181,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:20.911340,0.000032,tcp,103.145.13.120,55403,   ->,159.65.26.180,81,S_RA,40,40,2,110,56,1
2021/04/30 02:30:22.424644,0.000027,icmp,52.81.199.20,0x0008,  <->,159.65.26.180,0x1900,ECO,0,0,2,196,98,1
2021/04/30 02:30:24.374609,0.261967,tcp,88.214.24.148,42654,   ->,159.65.26.180,3492,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:24.576687,0.000027,icmp,52.81.199.20,0x0008,  <->,159.65.26.180,0x1b00,ECO,0,0,2,196,98,1
2021/04/30 02:30:25.562335,0.608247,tcp,202.131.242.154,54359,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2
2021/04/30 02:30:32.516461,0.051751,tcp,45.146.164.243,49378,   ->,159.65.26.180,6410,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:35.109603,0.008260,tcp,45.144.214.3,51377,   ->,159.65.26.180,10055,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:50.772713,0.000028,tcp,192.241.214.227,48043,   ->,159.65.26.180,42134,S_RA,0,0,2,110,56,1
2021/04/30 02:30:54.127871,0.140278,tcp,5.178.86.78,42653,   ->,159.65.26.180,3128,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:54.283657,0.056694,tcp,5.178.86.78,42653,   ->,159.65.26.180,649,SR_RA,0,0,3,166,112,2
2021/04/30 02:30:56.699542,0.066511,tcp,5.178.86.78,42653,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2
2021/04/30 02:31:03.283673,0.018963,tcp,92.63.197.53,56750,   ->,159.65.26.180,5337,SR_RA,0,0,3,166,112,2
2021/04/30 02:31:04.569217,0.855900,tcp,27.71.120.87,10108,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:31:05.939523,0.654912,tcp,14.99.171.210,55711,   ->,159.65.26.180,445,S_RA,32,32,4,240,132,2
2021/04/30 02:31:08.320295,0.000027,tcp,45.148.10.50,45142,   ->,159.65.26.180,5555,S_RA,0,0,2,110,56,1
2021/04/30 02:31:21.351713,0.000026,tcp,117.50.63.253,58914,   ->,159.65.26.180,135,S_RA,0,0,2,112,58,1
2021/04/30 02:31:40.501337,0.046936,tcp,194.48.199.78,41370,   ->,159.65.26.180,7729,SR_RA,0,0,3,166,112,2
2021/04/30 02:31:40.609253,0.009107,tcp,92.63.197.55,56919,   ->,159.65.26.180,5422,SR_RA,0,0,3,166,112,2
2021/04/30 02:31:42.970026,0.000031,udp,91.121.171.183,8081,   ->,159.65.26.180,8000,INT,0,,1,56,56,1
2021/04/30 02:31:44.927013,0.055047,tcp,45.143.200.34,55710,   ->,159.65.26.180,10175,SR_RA,0,0,3,166,112,2
2021/04/30 02:32:00.137704,0.010064,tcp,92.63.197.88,54828,   ->,159.65.26.180,1111,SR_RA,0,0,3,166,112,2
2021/04/30 02:32:03.878130,0.058032,tcp,45.143.200.34,55710,   ->,159.65.26.180,9636,SR_RA,0,0,3,166,112,2
2021/04/30 02:32:14.977287,0.053764,tcp,45.146.164.243,49378,   ->,159.65.26.180,7261,SR_RA,0,0,3,166,112,2
2021/04/30 02:32:15.459112,0.000026,tcp,31.44.185.219,62969,   ->,159.65.26.180,9000,S_RA,0,0,2,110,56,1
2021/04/30 02:32:16.198782,0.043134,tcp,5.188.206.18,46983,   ->,159.65.26.180,14361,SR_RA,0,0,3,166,112,2
2021/04/30 02:32:30.642026,0.324558,tcp,186.71.144.66,42142,   ->,159.65.26.180,445,SR_RA,0,0,3,166,112,2
2021/04/30 02:32:53.937824,0.052314,tcp,45.143.200.34,55710,   ->,159.65.26.180,7948,SR_RA,0,0,3,166,112,2
2021/04/30 02:33:03.556123,0.065064,tcp,45.143.200.34,55710,   ->,159.65.26.180,9417,SR_RA,0,0,3,166,112,2
2021/04/30 02:33:13.627413,0.049153,tcp,45.146.164.182,41441,   ->,159.65.26.180,3399,SR_RA,0,0,3,166,112,2
2021/04/30 02:33:30.823267,0.258775,tcp,194.165.16.22,48686,   ->,159.65.26.180,16141,SR_RA,0,0,3,166,112,2
2021/04/30 02:33:33.563209,0.639332,tcp,24.211.200.63,49992,   ->,159.65.26.180,445,S_RA,64,64,4,240,132,2
2021/04/30 02:33:37.498203,0.048498,tcp,45.146.164.243,49378,   ->,159.65.26.180,7105,SR_RA,0,0,3,166,112,2
2021/04/30 02:33:48.692983,0.053213,tcp,45.143.200.34,55710,   ->,159.65.26.180,11298,SR_RA,0,0,3,166,112,2
2021/04/30 02:33:58.294312,0.985952,tcp,101.201.235.14,40534,   ->,159.65.26.180,8088,SR_RA,0,0,3,166,112,2
2021/04/30 02:34:04.338308,0.052779,tcp,45.146.164.243,49378,   ->,159.65.26.180,5902,SR_RA,0,0,3,166,112,2
2021/04/30 02:34:08.119471,0.055760,tcp,45.143.200.34,55710,   ->,159.65.26.180,8341,SR_RA,0,0,3,166,112,2
2021/04/30 02:34:18.112310,0.000026,tcp,167.248.133.91,54685,   ->,159.65.26.180,9704,S_RA,0,0,2,112,58,1
2021/04/30 02:34:35.535112,0.015702,tcp,89.248.165.199,51460,   ->,159.65.26.180,5162,SR_RA,0,0,3,166,112,2
2021/04/30 02:34:50.000559,0.052896,tcp,45.146.164.243,49378,   ->,159.65.26.180,6144,SR_RA,0,0,3,166,112,2
2021/04/30 02:35:09.308809,0.047752,tcp,45.146.165.75,54870,   ->,159.65.26.180,6888,SR_RA,0,0,3,166,112,2
2021/04/30 02:35:12.557100,0.545851,tcp,193.200.33.251,55470,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:35:22.745333,0.000029,icmp,52.80.73.121,0x0008,  <->,159.65.26.180,0x1900,ECO,0,0,2,196,98,1
2021/04/30 02:35:24.573971,0.000034,icmp,52.80.73.121,0x0008,  <->,159.65.26.180,0x1b00,ECO,0,0,2,196,98,1
2021/04/30 02:35:25.214878,0.000028,icmp,52.80.121.151,0x0008,  <->,159.65.26.180,0x1300,ECO,0,0,2,196,98,1
2021/04/30 02:35:35.456963,0.050152,tcp,45.143.200.34,55710,   ->,159.65.26.180,7679,SR_RA,0,0,3,166,112,2
2021/04/30 02:35:38.220959,0.000034,udp,213.74.173.71,8000,   ->,159.65.26.180,1434,INT,0,,1,134,134,1
2021/04/30 02:36:07.882595,0.000024,tcp,162.243.166.183,65416,   ->,159.65.26.180,80,S_RA,0,0,2,116,62,1
2021/04/30 02:36:13.621881,0.000025,tcp,110.14.116.248,4908,   ->,159.65.26.180,23,S_RA,0,0,2,110,56,1
2021/04/30 02:36:16.268364,0.012592,tcp,92.63.197.58,57104,   ->,159.65.26.180,5769,SR_RA,0,0,3,166,112,2
2021/04/30 02:36:34.032602,0.044243,tcp,45.143.200.34,55710,   ->,159.65.26.180,7990,SR_RA,0,0,3,166,112,2
2021/04/30 02:36:42.660703,0.050780,tcp,45.143.200.34,55710,   ->,159.65.26.180,10480,SR_RA,0,0,3,166,112,2
2021/04/30 02:36:51.098757,0.058510,tcp,45.145.67.74,40689,   ->,159.65.26.180,65210,SR_RA,0,0,3,166,112,2
2021/04/30 02:36:59.505504,0.017125,tcp,185.156.73.67,47472,   ->,159.65.26.180,13958,SR_RA,0,0,3,166,112,2
2021/04/30 02:37:12.269479,0.043095,tcp,5.188.206.156,40808,   ->,159.65.26.180,3389,SR_RA,0,0,3,166,112,2
2021/04/30 02:37:27.533455,0.000032,udp,71.6.232.7,40827,   ->,159.65.26.180,53,INT,0,,1,78,78,1
2021/04/30 02:37:36.383628,0.000024,tcp,162.142.125.65,5782,   ->,159.65.26.180,2051,S_RA,0,0,2,112,58,1
2021/04/30 02:37:57.297301,0.670176,tcp,187.230.109.152,54821,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:38:04.690898,0.016144,tcp,89.248.165.202,41551,   ->,159.65.26.180,3643,SR_RA,0,0,3,166,112,2
2021/04/30 02:38:05.527841,0.000031,udp,146.88.240.4,49496,   ->,159.65.26.180,19,INT,0,,1,56,56,1
2021/04/30 02:38:15.984932,0.057264,tcp,45.143.200.34,55710,   ->,159.65.26.180,7825,SR_RA,0,0,3,166,112,2
2021/04/30 02:38:21.443392,0.000027,tcp,159.89.147.11,57814,   ->,159.65.26.180,6034,S_RA,0,0,2,110,56,1
2021/04/30 02:38:22.875965,0.550635,tcp,85.62.33.201,56942,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:38:26.226352,0.000026,tcp,205.185.127.25,56387,   ->,159.65.26.180,5555,S_RA,0,0,2,112,58,1
2021/04/30 02:38:57.594862,0.047522,tcp,45.146.164.243,49378,   ->,159.65.26.180,6447,SR_RA,0,0,3,166,112,2
2021/04/30 02:38:58.296254,0.009503,tcp,92.63.197.86,57714,   ->,159.65.26.180,6297,SR_RA,0,0,3,166,112,2
2021/04/30 02:39:02.324323,0.011557,tcp,92.63.197.58,57104,   ->,159.65.26.180,5665,SR_RA,0,0,3,166,112,2
2021/04/30 02:39:25.563126,0.010093,tcp,92.63.197.55,56919,   ->,159.65.26.180,5481,SR_RA,0,0,3,166,112,2
2021/04/30 02:39:31.175480,0.000031,tcp,192.241.218.13,33524,   ->,159.65.26.180,42134,S_RA,0,0,2,110,56,1
2021/04/30 02:39:39.227242,0.000025,tcp,122.228.19.80,64389,   ->,159.65.26.180,27017,S_RA,0,0,2,112,58,1
2021/04/30 02:39:42.016645,0.064565,tcp,45.145.67.74,40689,   ->,159.65.26.180,5506,SR_RA,0,0,3,166,112,2
2021/04/30 02:39:42.872898,0.897897,tcp,39.96.53.167,41722,   ->,159.65.26.180,2375,SR_RA,0,0,3,166,112,2
2021/04/30 02:40:01.006988,0.728485,tcp,113.116.23.9,20397,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:40:17.897783,0.000025,tcp,170.130.187.22,54257,   ->,159.65.26.180,5903,S_RA,0,0,2,112,58,1
2021/04/30 02:40:31.006221,0.061601,tcp,45.143.200.34,55710,   ->,159.65.26.180,8694,SR_RA,0,0,3,166,112,2
2021/04/30 02:40:37.006676,0.000026,tcp,167.248.133.85,3896,   ->,159.65.26.180,15002,S_RA,0,0,2,112,58,1
2021/04/30 02:40:46.711174,0.060925,tcp,45.143.200.34,55710,   ->,159.65.26.180,11189,SR_RA,0,0,3,166,112,2
2021/04/30 02:41:39.957696,0.000026,tcp,74.120.14.76,1268,   ->,159.65.26.180,9021,S_RA,32,32,2,112,58,1
2021/04/30 02:41:41.555820,0.095129,tcp,92.63.196.236,55434,   ->,159.65.26.180,33899,SR_RA,0,0,3,166,112,2
2021/04/30 02:42:09.736596,0.000033,udp,193.46.255.93,5143,   ->,159.65.26.180,5060,INT,0,,1,446,446,1
2021/04/30 02:42:15.592118,0.000026,tcp,5.63.151.110,3128,   ->,159.65.26.180,3128,S_RA,0,0,2,110,56,1
2021/04/30 02:42:16.415691,0.000026,tcp,219.156.102.65,37675,   ->,159.65.26.180,23,S_RA,0,0,2,110,56,1
2021/04/30 02:42:22.873426,0.273083,tcp,119.45.19.153,42961,   ->,159.65.26.180,4244,SR_RA,0,0,3,166,112,2
2021/04/30 02:42:23.178562,0.000027,tcp,92.118.161.73,55619,   ->,159.65.26.180,8140,S_RA,0,0,2,112,58,1
2021/04/30 02:42:38.017477,0.054427,tcp,45.143.200.34,55710,   ->,159.65.26.180,10769,SR_RA,0,0,3,166,112,2
2021/04/30 02:42:58.009806,0.056054,tcp,45.143.200.34,55710,   ->,159.65.26.180,7764,SR_RA,0,0,3,166,112,2
2021/04/30 02:43:28.616597,0.046665,tcp,195.54.160.228,54157,   ->,159.65.26.180,33987,SR_RA,0,0,3,166,112,2
2021/04/30 02:43:37.517837,0.045122,tcp,45.143.200.34,55710,   ->,159.65.26.180,8359,SR_RA,0,0,3,166,112,2
2021/04/30 02:43:42.386604,0.000028,tcp,167.248.133.81,53486,   ->,159.65.26.180,12153,S_RA,0,0,2,112,58,1
2021/04/30 02:44:13.807618,0.055425,tcp,45.143.200.34,55710,   ->,159.65.26.180,8032,SR_RA,0,0,3,166,112,2
2021/04/30 02:44:16.874985,0.061795,tcp,45.143.200.34,55710,   ->,159.65.26.180,7903,SR_RA,0,0,3,166,112,2
2021/04/30 02:44:27.683868,0.000033,tcp,45.146.165.75,58766,   ->,159.65.26.180,7006,S_RA,0,0,2,110,56,1
2021/04/30 02:44:38.971630,0.012884,tcp,45.144.214.16,56031,   ->,159.65.26.180,5047,SR_RA,0,0,3,166,112,2
2021/04/30 02:44:45.124167,0.421460,tcp,121.40.193.220,43022,   ->,159.65.26.180,2376,SR_RA,0,0,3,166,112,2
2021/04/30 02:45:17.644616,0.000028,tcp,78.85.5.70,3218,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 02:45:18.242619,0.000028,tcp,78.85.5.70,5093,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 02:45:22.904597,0.000024,tcp,187.230.109.152,36899,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 02:45:23.577497,0.000025,tcp,187.230.109.152,36915,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 02:45:27.298140,0.065591,tcp,45.143.200.34,55710,   ->,159.65.26.180,8103,SR_RA,0,0,3,166,112,2
2021/04/30 02:45:31.502489,0.000032,udp,136.158.7.130,10069,   ->,159.65.26.180,53161,INT,0,,1,227,227,1
2021/04/30 02:45:40.906197,0.671705,tcp,189.134.96.212,60173,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:46:02.402191,0.053737,tcp,45.143.200.34,55710,   ->,159.65.26.180,8871,SR_RA,0,0,3,166,112,2
2021/04/30 02:46:07.184712,0.273156,tcp,47.110.69.48,43517,   ->,159.65.26.180,2376,SR_RA,0,0,3,166,112,2
2021/04/30 02:46:15.322796,0.000026,tcp,162.142.125.71,49066,   ->,159.65.26.180,9036,S_RA,0,0,2,112,58,1
2021/04/30 02:46:20.079804,0.047459,tcp,45.146.164.243,49378,   ->,159.65.26.180,7198,SR_RA,0,0,3,166,112,2
2021/04/30 02:46:32.876632,0.059491,tcp,45.143.200.34,55710,   ->,159.65.26.180,8095,SR_RA,0,0,3,166,112,2
2021/04/30 02:46:34.229956,0.049543,tcp,5.188.206.18,46983,   ->,159.65.26.180,34898,SR_RA,0,0,3,166,112,2
2021/04/30 02:46:43.072336,0.054653,tcp,45.155.205.77,46704,   ->,159.65.26.180,3488,SR_RA,0,0,3,166,112,2
2021/04/30 02:46:59.772923,0.708956,tcp,189.79.183.227,62798,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:47:29.443260,0.000034,udp,37.18.100.23,5060,   ->,159.65.26.180,4000,INT,0,,1,61,61,1
2021/04/30 02:47:36.901454,0.665484,tcp,187.33.235.50,55986,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:47:37.403468,0.066219,tcp,91.223.67.180,40651,   ->,159.65.26.180,5792,SR_RA,0,0,3,166,112,2
2021/04/30 02:47:38.355957,0.685667,tcp,66.96.245.42,55306,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:47:42.917009,0.000027,tcp,192.241.214.29,40744,   ->,159.65.26.180,22,S_RA,0,0,2,110,56,1
2021/04/30 02:47:46.082840,0.052320,tcp,45.146.164.243,49378,   ->,159.65.26.180,7147,SR_RA,0,0,3,166,112,2
2021/04/30 02:48:02.457565,0.671330,tcp,117.196.243.251,51119,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2
2021/04/30 02:48:16.694650,0.000027,tcp,167.248.133.18,46881,   ->,159.65.26.180,5938,S_RA,0,0,2,112,58,1
2021/04/30 02:48:17.565598,0.054012,tcp,45.146.164.243,49378,   ->,159.65.26.180,6172,SR_RA,0,0,3,166,112,2
2021/04/30 02:48:37.727002,0.052103,tcp,45.146.164.243,49378,   ->,159.65.26.180,5980,SR_RA,0,0,3,166,112,2
2021/04/30 02:48:47.091808,0.000031,udp,144.172.83.112,30925,   ->,159.65.26.180,5060,INT,0,,1,62,62,1
2021/04/30 02:48:58.684101,0.000031,tcp,167.248.133.75,50121,   ->,159.65.26.180,8154,S_RA,0,0,2,112,58,1
2021/04/30 02:49:10.045334,0.039632,tcp,5.188.206.157,40813,   ->,159.65.26.180,3389,SR_RA,0,0,3,166,112,2
2021/04/30 02:49:11.585929,0.000028,tcp,35.228.9.145,41717,   ->,159.65.26.180,9306,S_RA,0,0,2,110,56,1
2021/04/30 02:49:50.818537,0.024636,tcp,89.248.165.199,51460,   ->,159.65.26.180,5168,SR_RA,0,0,3,166,112,2
2021/04/30 02:49:52.507163,0.054136,tcp,193.27.229.86,40669,   ->,159.65.26.180,2573,SR_RA,0,0,3,166,112,2
2021/04/30 02:49:59.797606,0.000025,tcp,47.118.41.59,43640,   ->,159.65.26.180,2375,S_RA,0,0,2,110,56,1
2021/04/30 02:50:27.578094,0.000026,tcp,162.142.125.31,59500,   ->,159.65.26.180,8085,S_RA,0,0,2,112,58,1
2021/04/30 02:50:40.150880,0.537254,tcp,62.233.166.162,52405,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:50:43.428605,0.000035,udp,193.107.216.168,5080,   ->,159.65.26.180,5060,INT,0,,1,464,464,1
2021/04/30 02:50:51.283336,0.000025,tcp,74.120.14.21,2401,   ->,159.65.26.180,830,S_RA,32,32,2,112,58,1
2021/04/30 02:50:53.873736,0.013965,tcp,37.49.229.219,55636,   ->,159.65.26.180,5060,SR_RA,0,0,3,166,112,2
2021/04/30 02:51:40.849870,0.061365,tcp,45.143.200.34,55710,   ->,159.65.26.180,11206,SR_RA,0,0,3,166,112,2
2021/04/30 02:51:54.982485,0.051677,tcp,45.146.164.170,54753,   ->,159.65.26.180,23579,SR_RA,0,0,3,166,112,2
2021/04/30 02:51:54.997978,0.000033,tcp,167.248.133.85,17082,   ->,159.65.26.180,16001,S_RA,0,0,2,112,58,1
2021/04/30 02:52:04.365283,0.000037,tcp,150.158.155.125,43825,   ->,159.65.26.180,4243,S_RA,96,96,2,110,56,1
2021/04/30 02:52:15.274996,0.049685,tcp,45.146.164.243,49378,   ->,159.65.26.180,5675,SR_RA,0,0,3,166,112,2
2021/04/30 02:52:35.690724,0.009161,tcp,45.144.214.15,55679,   ->,159.65.26.180,4793,SR_RA,0,0,3,166,112,2
2021/04/30 02:52:49.026886,0.048139,tcp,45.143.200.34,55710,   ->,159.65.26.180,9968,SR_RA,0,0,3,166,112,2
2021/04/30 02:52:57.870773,0.011626,tcp,92.63.197.95,57822,   ->,159.65.26.180,6580,SR_RA,0,0,3,166,112,2
2021/04/30 02:53:08.204466,0.069753,tcp,45.143.200.34,55710,   ->,159.65.26.180,10393,SR_RA,0,0,3,166,112,2
2021/04/30 02:53:28.323293,0.000030,tcp,45.133.1.18,53941,   ->,159.65.26.180,22,S_RA,0,0,2,116,62,1
2021/04/30 02:53:30.921774,0.000031,udp,146.88.240.4,37611,   ->,159.65.26.180,1604,INT,0,,1,84,84,1
2021/04/30 02:53:55.604170,0.670004,tcp,136.232.0.121,14408,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2
2021/04/30 02:53:59.777995,0.064725,tcp,45.143.200.34,55710,   ->,159.65.26.180,9704,SR_RA,0,0,3,166,112,2
2021/04/30 02:54:14.388994,0.697006,tcp,112.209.0.214,61034,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:54:15.629413,0.000028,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:16.628007,0.000028,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:17.627906,0.000035,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:18.627866,0.000027,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:19.628479,0.000032,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:20.628442,0.000028,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:21.628674,0.000029,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:22.629790,0.000027,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:23.629660,0.000027,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:24.629937,0.000027,icmp,47.246.49.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 02:54:33.663073,0.000029,tcp,221.131.165.87,9090,   ->,159.65.26.180,22,S_RA,0,0,2,110,56,1
2021/04/30 02:54:41.516668,0.670706,tcp,103.125.104.18,55657,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:54:56.261822,0.053306,tcp,45.146.164.211,41737,   ->,159.65.26.180,7001,SR_RA,0,0,3,166,112,2
2021/04/30 02:55:01.711324,0.015936,tcp,92.63.197.95,57822,   ->,159.65.26.180,6555,SR_RA,0,0,3,166,112,2
2021/04/30 02:55:06.089737,0.000026,tcp,162.142.125.173,10748,   ->,159.65.26.180,49392,S_RA,0,0,2,112,58,1
2021/04/30 02:55:13.052890,0.045171,tcp,195.54.160.228,54157,   ->,159.65.26.180,3389,SR_RA,0,0,3,166,112,2
2021/04/30 02:55:20.646125,0.000030,udp,62.100.242.145,55777,   ->,159.65.26.180,53161,INT,0,,1,184,184,1
2021/04/30 02:55:33.709605,0.046731,tcp,45.146.164.243,49378,   ->,159.65.26.180,7117,SR_RA,0,0,3,166,112,2
2021/04/30 02:55:34.685553,0.000026,tcp,192.241.221.126,34287,   ->,159.65.26.180,5800,S_RA,0,0,2,110,56,1
2021/04/30 02:55:37.122482,0.000024,tcp,162.142.125.160,25488,   ->,159.65.26.180,22469,S_RA,0,0,2,112,58,1
2021/04/30 02:55:46.584105,0.738860,tcp,58.58.188.15,27862,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:56:05.888086,0.000027,tcp,74.120.14.93,59855,   ->,159.65.26.180,9534,S_RA,32,32,2,112,58,1
2021/04/30 02:56:16.107715,0.051169,tcp,45.143.200.34,55710,   ->,159.65.26.180,9755,SR_RA,0,0,3,166,112,2
2021/04/30 02:56:16.564070,0.548217,tcp,212.5.153.218,49933,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:56:35.595887,0.060064,tcp,45.143.200.34,55710,   ->,159.65.26.180,10845,SR_RA,0,0,3,166,112,2
2021/04/30 02:56:36.556369,0.000025,tcp,162.142.125.160,13580,   ->,159.65.26.180,34784,S_RA,0,0,2,112,58,1
2021/04/30 02:56:55.122277,0.068017,tcp,45.143.200.34,55710,   ->,159.65.26.180,8531,SR_RA,0,0,3,166,112,2
2021/04/30 02:57:22.120872,0.054848,tcp,45.143.200.34,55710,   ->,159.65.26.180,7740,SR_RA,0,0,3,166,112,2
2021/04/30 02:57:43.623210,0.045785,tcp,45.143.200.34,55710,   ->,159.65.26.180,7876,SR_RA,0,0,3,166,112,2
2021/04/30 02:58:09.003610,0.013448,tcp,89.248.165.52,57863,   ->,159.65.26.180,41080,SR_RA,0,0,3,166,112,2
2021/04/30 02:58:11.072237,0.608515,tcp,80.251.48.139,53178,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:58:19.794927,0.000025,tcp,134.209.164.184,45978,   ->,159.65.26.180,28467,S_RA,0,0,2,110,56,1
2021/04/30 02:58:19.997104,0.049088,tcp,45.146.164.243,49378,   ->,159.65.26.180,7113,SR_RA,0,0,3,166,112,2
2021/04/30 02:58:21.617563,0.606846,tcp,217.128.177.11,55000,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 02:58:39.622421,0.050531,tcp,45.146.165.216,40630,   ->,159.65.26.180,6201,SR_RA,0,0,3,166,112,2
2021/04/30 02:58:41.389846,0.052226,tcp,45.143.200.34,55710,   ->,159.65.26.180,11201,SR_RA,0,0,3,166,112,2
2021/04/30 02:59:51.634961,0.631173,tcp,189.203.41.126,3146,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2
2021/04/30 03:00:00.000000,1590.057007,arp,159.65.16.1,,  who,159.65.26.180,,CON,,,4,204,120,2
2021/04/30 03:00:07.081817,0.000027,tcp,45.146.165.75,54870,   ->,159.65.26.180,4300,S_RA,0,0,2,110,56,1
2021/04/30 03:00:08.790997,0.144408,tcp,85.119.151.254,44407,   ->,159.65.26.180,4488,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:10.157849,0.053985,tcp,85.119.151.254,44407,   ->,159.65.26.180,3128,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:10.486891,0.053037,tcp,85.119.151.254,44407,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:22.787146,0.060604,tcp,85.119.151.251,44420,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:23.647373,0.059381,tcp,85.119.151.251,44420,   ->,159.65.26.180,3128,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:25.049648,0.069173,tcp,85.119.151.251,44420,   ->,159.65.26.180,1080,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:26.634148,0.158125,tcp,85.119.151.251,44420,   ->,159.65.26.180,2438,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:26.967279,0.011111,tcp,185.156.73.91,54814,   ->,159.65.26.180,9000,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:42.596795,0.000028,tcp,74.120.14.76,32259,   ->,159.65.26.180,5500,S_RA,32,32,2,112,58,1
2021/04/30 03:00:47.315479,0.000034,udp,193.107.216.163,5067,   ->,159.65.26.180,5060,INT,0,,1,464,464,1
2021/04/30 03:00:48.675902,0.048064,tcp,45.146.164.243,49378,   ->,159.65.26.180,7322,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:53.181608,0.286880,tcp,47.93.231.177,43866,   ->,159.65.26.180,2375,SR_RA,0,0,3,166,112,2
2021/04/30 03:00:57.701886,0.058606,tcp,45.143.200.34,55710,   ->,159.65.26.180,9004,SR_RA,0,0,3,166,112,2
2021/04/30 03:01:03.706719,0.047246,tcp,45.146.164.243,49378,   ->,159.65.26.180,6128,SR_RA,0,0,3,166,112,2
2021/04/30 03:01:44.000414,1.415299,tcp,14.247.133.222,63508,   ->,159.65.26.180,445,S_RA,0,0,6,356,194,3
2021/04/30 03:02:08.439881,0.000031,tcp,162.241.216.182,443,   ->,159.65.26.180,37532,SA_R,0,0,2,112,58,1
2021/04/30 03:02:21.169170,0.000025,tcp,187.216.250.242,56530,   ->,159.65.26.180,445,S_RA,8,8,2,128,74,1
